"","x","y","Geothermal","Minerals","Chalcedony","Kaolinite","Gypsum","Temperature","Faults","Deformation"
"17216",327728.6,4406125.5,1,0.118527933955193,0,0,0,NA,0.589240312576294,-21.7424468994141
"17217",327731.6,4406125.5,1,0.108317911624908,0,0,0.127407684922218,NA,0.589138865470886,-21.2685298919678
"17218",327734.6,4406125.5,1,0.0947777554392815,0,0,0,NA,0.588805079460144,-20.5486030578613
"17219",327737.6,4406125.5,1,0.0892304331064224,0,0,0,NA,0.588226079940796,-19.2263069152832
"17220",327740.6,4406125.5,1,0.0912153646349907,0,0,0,NA,0.587380826473236,-19.0129413604736
"17221",327743.6,4406125.5,1,0.0924316942691803,0,0,0,NA,0.586236596107483,-18.6202354431152
"17222",327746.6,4406125.5,1,0.102584324777126,0,0,0,NA,0.584741055965424,-17.204273223877
"17223",327749.6,4406125.5,1,0.113473452627659,0,0,0,NA,0.582805037498474,-16.3327617645264
"17224",327752.6,4406125.5,1,0.124550014734268,0,0,0,NA,0.58063668012619,-18.3796520233154
"17225",327755.6,4406125.5,1,0.131693795323372,0,0,0,NA,0.579313814640045,-19.2209129333496
"17226",327758.6,4406125.5,1,0.140205696225166,0,0,0,NA,0.577727496623993,-19.6460590362549
"17227",327761.6,4406125.5,1,0.146710470318794,0,0,0,NA,0.575826227664948,-20.196741104126
"17228",327764.6,4406125.5,1,0.151766985654831,0,0,0,NA,0.573529362678528,-20.566089630127
"17229",327767.6,4406125.5,1,0.156453266739845,0,0,0,NA,0.570686936378479,-21.3281059265137
"17230",327770.6,4406125.5,1,0.162225484848022,0,0,0,NA,0.565768301486969,-21.549295425415
"17231",327773.6,4406125.5,1,0.166296005249023,0,0,0,NA,0.554206430912018,-21.5647392272949
"17232",327776.6,4406125.5,1,0.170586913824081,0,0,0,NA,0.542064011096954,-21.2832546234131
"17233",327779.6,4406125.5,1,0.168904140591621,0,0,0,NA,0.542630732059479,-20.7868728637695
"17234",327782.6,4406125.5,1,0.174965262413025,0.286220788955688,0,0,NA,0.543121874332428,-20.2381038665771
"17235",327785.6,4406125.5,1,0.179825142025948,0.286220788955688,0,0,NA,0.543538391590118,-19.8952617645264
"17236",327788.6,4406125.5,1,0.184661448001862,0.264001935720444,0,0,NA,0.543881237506866,-19.847017288208
"17237",327791.6,4406125.5,1,0.185739055275917,0.295334935188293,0,0,NA,0.544151127338409,-20.0493259429932
"17238",327794.6,4406125.5,1,0.180754661560059,0,0,0,NA,0.544348895549774,-20.1658554077148
"17239",327797.6,4406125.5,1,0.17871943116188,0,0,0,NA,0.544475138187408,-20.1760540008545
"17240",327800.6,4406125.5,1,0.178451433777809,0,0,0,NA,0.54453045129776,-20.1574382781982
"17241",327803.6,4406125.5,1,0.176177084445953,0,0,0,NA,0.544515132904053,-20.1571025848389
"17242",327806.6,4406125.5,1,0.168667241930962,0,0,0,NA,0.54442971944809,-20.0204410552979
"17243",327809.6,4406125.5,1,0.168144300580025,0,0,0,NA,0.54427444934845,-20.234224319458
"17244",327812.6,4406125.5,1,0.1617142111063,0.30836945772171,0,0,NA,0.544049620628357,-20.1364879608154
"17245",327815.6,4406125.5,1,0.153235211968422,0.283981680870056,0,0,NA,0.543755352497101,-20.0323696136475
"17246",327818.6,4406125.5,1,0.147385597229004,0.324036002159119,0,0,NA,0.543464660644531,-20.0030269622803
"17247",327821.6,4406125.5,1,0.142614930868149,0.324036002159119,0,0,NA,0.543584585189819,-19.1986446380615
"17248",327824.6,4406125.5,1,0.137102201581001,0.339593321084976,0,0,NA,0.543641209602356,-19.0185260772705
"17249",327827.6,4406125.5,1,0.1326784491539,0.264493435621262,0,0,NA,0.546498000621796,-18.9179401397705
"17250",327830.6,4406125.5,1,0.125118911266327,0,0,0,NA,0.555875360965729,-19.1746864318848
"17251",327833.6,4406125.5,1,0.114182613790035,0,0,0,NA,0.56610631942749,-19.16623878479
"17252",327836.6,4406125.5,1,0.104553006589413,0,0,0,NA,0.575030565261841,-19.9277267456055
"17253",327839.6,4406125.5,1,0.0945251062512398,0,0,0,NA,0.583098709583282,-19.8504753112793
"17254",327842.6,4406125.5,1,0.0831611827015877,0,0,0,NA,0.590487658977509,-19.7357196807861
"17255",327845.6,4406125.5,1,0.0778257176280022,0,0,0,NA,0.597335338592529,-19.4805221557617
"17256",327848.6,4406125.5,1,0.0696649327874184,0,0,0,NA,0.603736162185669,-19.0863418579102
"17257",327851.6,4406125.5,1,0.0620597079396248,0,0,0,NA,0.606102168560028,-19.3670921325684
"17258",327854.6,4406125.5,1,0.0596299953758717,0,0,0,NA,0.60782927274704,-19.9410552978516
"17259",327857.6,4406125.5,1,0.0579143576323986,0,0,0,NA,0.609437227249146,-20.2675647735596
"17260",327860.6,4406125.5,1,0.0560016594827175,0,0,0,NA,0.61092746257782,-20.4999885559082
"17261",327863.6,4406125.5,1,0.0510050244629383,0,0,0,NA,0.612301230430603,-20.3837432861328
"17262",327866.6,4406125.5,1,0.0554792024195194,0,0,0,NA,0.613559484481812,-20.6622867584229
"17263",327869.6,4406125.5,1,0.0603832677006721,0,0,0,NA,0.614917993545532,-21.088041305542
"17264",327872.6,4406125.5,1,0.0682128518819809,0,0,0,NA,0.619630396366119,-21.679723739624
"17265",327875.6,4406125.5,1,0.0722459554672241,0,0,0,NA,0.622693777084351,-22.5791282653809
"17266",327878.6,4406125.5,1,0.0806368365883827,0,0,0,NA,0.625007092952728,-23.04807472229
"17267",327881.6,4406125.5,1,0.0905814841389656,0,0,0,NA,0.626634180545807,-22.7396659851074
"17268",327884.6,4406125.5,1,0.0985137745738029,0,0,0,NA,0.627503752708435,-21.9473781585693
"17269",327887.6,4406125.5,1,0.108191974461079,0,0,0,NA,0.628037214279175,-21.6390056610107
"17270",327890.6,4406125.5,1,0.119945973157883,0,0,0,NA,0.628290891647339,-21.1703681945801
"17271",327893.6,4406125.5,1,0.13115593791008,0,0,0,NA,0.628299653530121,-20.6631317138672
"17272",327896.6,4406125.5,1,0.1340262144804,0.392122656106949,0,0,NA,0.628081440925598,-19.9273128509521
"17273",327899.6,4406125.5,1,0.13557805120945,0,0,0,NA,0.627607822418213,-19.979320526123
"17274",327902.6,4406125.5,1,0.134106561541557,0,0,0,NA,0.626821875572205,-19.0041980743408
"17275",327905.6,4406125.5,1,0.135513886809349,0,0,0,NA,0.625824213027954,-18.5802459716797
"17276",327908.6,4406125.5,1,0.135513886809349,0.335291504859924,0,0,NA,0.624617338180542,-18.1860218048096
"17277",327911.6,4406125.5,1,0.135513886809349,0.420610636472702,0,0,NA,0.623201429843903,-18.0144195556641
"17278",327914.6,4406125.5,0,0.134111657738686,0.364398926496506,0,0,NA,0.621575057506561,-17.7092266082764
"17279",327917.6,4406125.5,0,0.134111657738686,0.309986233711243,0,0,NA,0.61973512172699,-17.454402923584
"17280",327920.6,4406125.5,0,0.134111657738686,0.260469168424606,0,0,NA,0.617676854133606,-17.2517967224121
"17281",327923.6,4406125.5,0,0.134111657738686,0,0,0,NA,0.615393817424774,-17.1043758392334
"17282",327926.6,4406125.5,0,0.130870223045349,0.270998924970627,0,0,NA,0.612877726554871,-15.9441967010498
"17283",327929.6,4406125.5,0,0.123824678361416,0.260301262140274,0,0,NA,0.610118269920349,-15.3339157104492
"17284",327932.6,4406125.5,0,0.115577526390553,0,0,0,NA,0.607102692127228,-15.3519716262817
"17285",327935.6,4406125.5,0,0.109130054712296,0,0,0,NA,0.603815376758575,-14.8438396453857
"17286",327938.6,4406125.5,0,0.103619784116745,0,0,0,NA,0.600237250328064,-15.134334564209
"17287",327941.6,4406125.5,0,0.0967947989702225,0,0,0,NA,0.596344649791718,-15.6650171279907
"17288",327944.6,4406125.5,0,0.0853081122040749,0,0,0,NA,0.592247664928436,-16.3065776824951
"17289",327947.6,4406125.5,0,0.0707605928182602,0,0,0,NA,0.587853729724884,-16.8149147033691
"17290",327950.6,4406125.5,0,0.0598713979125023,0,0,0,NA,0.58308357000351,-16.7322883605957
"17291",327953.6,4406125.5,0,0.0519934855401516,0,0,0,NA,0.577892422676086,-16.7658004760742
"17292",327956.6,4406125.5,0,0.0416969358921051,0,0,0,NA,0.577191531658173,-17.836124420166
"17293",327959.6,4406125.5,0,0.0315134115517139,0,0,0,NA,0.576675593852997,-17.3035717010498
"17294",327962.6,4406125.5,0,0.0233901049941778,0,0,0,NA,0.574108481407166,-15.5263042449951
"17295",327965.6,4406125.5,0,0.019748616963625,0,0,0,NA,0.570203304290771,-15.0757179260254
"17296",327968.6,4406125.5,0,0.0117197120562196,0,0,0,NA,0.564866781234741,-14.550404548645
"17297",327971.6,4406125.5,0,0.00586282648146152,0,0,0,NA,0.55759185552597,-14.3354187011719
"17298",327974.6,4406125.5,0,0.00287799257785082,0,0,0,NA,0.547176539897919,-14.5925931930542
"17299",327977.6,4406125.5,0,0.00140732596628368,0,0,0,NA,0.525806367397308,-15.6719617843628
"17300",327980.6,4406125.5,0,0,0,0,0,NA,0.525741815567017,-15.0393028259277
"17301",327983.6,4406125.5,0,0,0,0,0,NA,0.525153279304504,-14.5611610412598
"17302",327986.6,4406125.5,0,0,0,0,0,NA,0.523936927318573,-14.3992605209351
"17303",327989.6,4406125.5,0,0,0,0,0,NA,0.521865546703339,-14.9275312423706
"17304",327992.6,4406125.5,0,0,0,0,0,NA,0.513562202453613,-14.3515329360962
"17305",327995.6,4406125.5,0,0,0,0,0,NA,0.492500334978104,-14.4449834823608
"17306",327998.6,4406125.5,0,0,0,0,0,NA,0.494465291500092,-14.4297018051147
"17307",328001.6,4406125.5,0,0,0,0,0,NA,0.496137082576752,-14.7663650512695
"17308",328004.6,4406125.5,0,0,0,0,0,NA,0.497543513774872,-15.053032875061
"17309",328007.6,4406125.5,0,0,0,0,0,NA,0.498708486557007,-14.9433174133301
"17310",328010.6,4406125.5,0,0,0,0,0,NA,0.499648749828339,-15.1890897750854
"17311",328013.6,4406125.5,0,0,0,0,0,NA,0.500376284122467,-14.9300947189331
"17312",328016.6,4406125.5,0,0,0,0,0,NA,0.500899136066437,-15.0753984451294
"17313",328019.6,4406125.5,0,0,0,0,0,NA,0.501222670078278,-15.7343320846558
"17314",328022.6,4406125.5,0,0,0,0,0,NA,0.50134950876236,-15.6261501312256
"17315",328025.6,4406125.5,0,0,0,0,0,NA,0.501280188560486,-15.4353523254395
"17316",328028.6,4406125.5,0,0,0,0,0,NA,0.50098580121994,-15.3250370025635
"17317",327512.6,4406122.5,1,0.09651168435812,0,0,0,NA,0.639990091323853,-31.9083862304688
"17318",327515.6,4406122.5,1,0.114773206412792,0,0,0,NA,0.6402867436409,-31.9887046813965
"17319",327518.6,4406122.5,1,0.128826469182968,0,0,0,NA,0.640437304973602,-32.1307106018066
"17320",327521.6,4406122.5,1,0.151988923549652,0,0,0,NA,0.640394032001495,-32.1744728088379
"17321",327524.6,4406122.5,1,0.171601727604866,0,0,0,NA,0.640185475349426,-32.2116470336914
"17322",327527.6,4406122.5,1,0.194930344820023,0,0,0,NA,0.639806926250458,-32.2465438842773
"17323",327530.6,4406122.5,1,0.212557733058929,0.302005648612976,0,0,NA,0.639270544052124,-33.0569610595703
"17324",327533.6,4406122.5,1,0.228374853730202,0.307409048080444,0,0,NA,0.638580918312073,-33.0586128234863
"17325",327536.6,4406122.5,1,0.244626641273499,0.253896474838257,0,0,NA,0.637734413146973,-33.0962753295898
"17326",327539.6,4406122.5,1,0.259538024663925,0,0,0,NA,0.6367267370224,-33.1351432800293
"17327",327542.6,4406122.5,1,0.268968731164932,0.287725239992142,0,0,NA,0.63555246591568,-32.5433120727539
"17328",327545.6,4406122.5,1,0.285734713077545,0,0,0,NA,0.634205281734467,-32.5838584899902
"17329",327548.6,4406122.5,1,0.300132632255554,0,0,0,NA,0.632677495479584,-32.6254425048828
"17330",327551.6,4406122.5,1,0.316184282302856,0,0,0,NA,0.630959689617157,-32.5260047912598
"17331",327554.6,4406122.5,1,0.328831225633621,0,0,0,NA,0.629040718078613,-32.3943176269531
"17332",327557.6,4406122.5,1,0.349803507328033,0,0,0,NA,0.626906633377075,-32.4588317871094
"17333",327560.6,4406122.5,1,0.374760448932648,0.266381233930588,0,0,NA,0.624540507793427,-32.7296485900879
"17334",327563.6,4406122.5,1,0.404429465532303,0.318905591964722,0,0,NA,0.621920883655548,-32.6101760864258
"17335",327566.6,4406122.5,1,0.430419355630875,0.380324572324753,0,0,NA,0.619020462036133,-32.9804458618164
"17336",327569.6,4406122.5,1,0.465348720550537,0.358400970697403,0,0,NA,0.61580365896225,-33.0990867614746
"17337",327572.6,4406122.5,1,0.491880655288696,0,0,0,NA,0.612117230892181,-33.4757461547852
"17338",327575.6,4406122.5,1,0.51961076259613,0.267504423856735,0,0,NA,0.607630431652069,-33.322322845459
"17339",327578.6,4406122.5,1,0.552665174007416,0.406503677368164,0,0,NA,0.602625966072083,-32.5042572021484
"17340",327581.6,4406122.5,1,0.582096338272095,0.406503677368164,0,0,NA,0.596949934959412,-32.0846557617188
"17341",327584.6,4406122.5,1,0.603877246379852,0.296949297189713,0,0,NA,0.590333759784698,-31.9116725921631
"17342",327587.6,4406122.5,1,0.634046018123627,0.313202112913132,0,0,NA,0.58221834897995,-31.992244720459
"17343",327590.6,4406122.5,1,0.653839349746704,0.291144669055939,0,0,NA,0.57089501619339,-31.860933303833
"17344",327593.6,4406122.5,1,0.673574090003967,0.328312546014786,0,0,NA,0.565377354621887,-31.7387294769287
"17345",327596.6,4406122.5,1,0.692065894603729,0.298508912324905,0,0,NA,0.565298140048981,-32.0266227722168
"17346",327599.6,4406122.5,1,0.709619462490082,0.367472171783447,0,0,NA,0.56516820192337,-31.9248218536377
"17347",327602.6,4406122.5,1,0.726137518882751,0.304125785827637,0,0,NA,0.564987361431122,-31.8187294006348
"17348",327605.6,4406122.5,1,0.741990029811859,0,0,0,NA,0.564755141735077,-31.4222087860107
"17349",327608.6,4406122.5,1,0.761325120925903,0.295163184404373,0,0,NA,0.564473152160645,-31.2238292694092
"17350",327611.6,4406122.5,1,0.771067023277283,0.372142612934113,0,0,NA,0.564141392707825,-31.0840377807617
"17351",327614.6,4406122.5,1,0.789398610591888,0.372142612934113,0,0,NA,0.563759803771973,-30.0445861816406
"17352",327617.6,4406122.5,1,0.803904592990875,0.350959241390228,0,0,NA,0.563328444957733,-30.2714157104492
"17353",327620.6,4406122.5,1,0.80335944890976,0.369156390428543,0,0,NA,0.562847077846527,-29.5726509094238
"17354",327623.6,4406122.5,1,0.804515898227692,0,0,0,NA,0.562315702438354,-29.1557998657227
"17355",327626.6,4406122.5,1,0.814195930957794,0,0,0,NA,0.561734080314636,-28.4364471435547
"17356",327629.6,4406122.5,1,0.823168396949768,0,0,0,NA,0.561101973056793,-28.24609375
"17357",327632.6,4406122.5,1,0.831298530101776,0.4018335044384,0,0,NA,0.560419261455536,-28.8126773834229
"17358",327635.6,4406122.5,1,0.841723024845123,0.275491267442703,0,0,NA,0.559685528278351,-29.4502601623535
"17359",327638.6,4406122.5,1,0.845277726650238,0.361406713724136,0,0,NA,0.558900475502014,-29.7459735870361
"17360",327641.6,4406122.5,1,0.846085846424103,0.361406713724136,0,0,NA,0.558063745498657,-29.7907199859619
"17361",327644.6,4406122.5,1,0.841432750225067,0,0,0,NA,0.557176232337952,-29.7853031158447
"17362",327647.6,4406122.5,1,0.83308219909668,0.326173663139343,0,0,NA,0.556239426136017,-29.665958404541
"17363",327650.6,4406122.5,1,0.815586447715759,0.338609635829926,0,0,NA,0.555250942707062,-29.2659282684326
"17364",327653.6,4406122.5,1,0.789035081863403,0.307383030653,0,0,NA,0.554210186004639,-29.2871170043945
"17365",327656.6,4406122.5,1,0.76466977596283,0.301114022731781,0,0,NA,0.553116381168365,-28.9417018890381
"17366",327659.6,4406122.5,1,0.73547351360321,0.267612934112549,0,0,NA,0.551968812942505,-28.4217948913574
"17367",327662.6,4406122.5,1,0.693866550922394,0.288918852806091,0,0,NA,0.550766408443451,-28.2369155883789
"17368",327665.6,4406122.5,1,0.654425382614136,0.445792555809021,0,0,NA,0.549508392810822,-28.0045604705811
"17369",327668.6,4406122.5,1,0.617087066173553,0.43573197722435,0,0,NA,0.548248589038849,-27.5146331787109
"17370",327671.6,4406122.5,1,0.592320084571838,0.43573197722435,0,0,NA,0.54694527387619,-27.3949337005615
"17371",327674.6,4406122.5,1,0.566767930984497,0.590929448604584,0.0863205268979073,0.104326419532299,NA,0.54558789730072,-27.3221817016602
"17372",327677.6,4406122.5,1,0.548235177993774,0.647070050239563,0.0681175291538239,0.154377236962318,NA,0.544175326824188,-26.880054473877
"17373",327680.6,4406122.5,1,0.532693147659302,0.381016165018082,0,0.0913475751876831,NA,0.548146069049835,-26.7440986633301
"17374",327683.6,4406122.5,1,0.516988694667816,0.274038583040237,0,0,NA,0.558607697486877,-26.6118450164795
"17375",327686.6,4406122.5,1,0.509519815444946,0,0,0,NA,0.564863741397858,-26.1768550872803
"17376",327689.6,4406122.5,1,0.484318614006042,0,0,0,NA,0.569659233093262,-25.7378559112549
"17377",327692.6,4406122.5,1,0.447546243667603,0,0,0,NA,0.57356458902359,-25.5006561279297
"17378",327695.6,4406122.5,1,0.412482500076294,0,0,0,NA,0.576832115650177,-24.5995464324951
"17379",327698.6,4406122.5,1,0.381455451250076,0,0,0,NA,0.579601943492889,-24.409273147583
"17380",327701.6,4406122.5,1,0.353191792964935,0,0,0,NA,0.581961572170258,-24.2150115966797
"17381",327704.6,4406122.5,1,0.321307361125946,0,0,0,NA,0.583969712257385,-23.2471103668213
"17382",327707.6,4406122.5,1,0.28744438290596,0,0,0,NA,0.585667669773102,-22.0756568908691
"17383",327710.6,4406122.5,1,0.247227847576141,0,0,0,NA,0.587085008621216,-21.9685211181641
"17384",327713.6,4406122.5,1,0.205753922462463,0,0,0,NA,0.588243305683136,-22.222806930542
"17385",327716.6,4406122.5,1,0.174448445439339,0,0,0,NA,0.589158058166504,-22.0473213195801
"17386",327719.6,4406122.5,1,0.152302131056786,0,0,0,NA,0.589839994907379,-21.5764122009277
"17387",327722.6,4406122.5,1,0.135645180940628,0,0,0,NA,0.590297639369965,-21.6584339141846
"17388",327725.6,4406122.5,1,0.117849908769131,0,0,0,NA,0.590531349182129,-22.042911529541
"17389",327728.6,4406122.5,1,0.105250611901283,0,0,0,NA,0.590539693832397,-21.7812461853027
"17390",327731.6,4406122.5,1,0.0967781469225883,0,0,0.0948183536529541,NA,0.590317249298096,-20.9254875183105
"17391",327734.6,4406122.5,1,0.094930537045002,0,0,0,NA,0.589853525161743,-20.0652523040771
"17392",327737.6,4406122.5,1,0.0987730398774147,0,0,0,NA,0.589131116867065,-19.2397441864014
"17393",327740.6,4406122.5,1,0.101525336503983,0,0,0,NA,0.588122487068176,-19.0351428985596
"17394",327743.6,4406122.5,1,0.106867119669914,0,0,0,NA,0.5867840051651,-18.7389678955078
"17395",327746.6,4406122.5,1,0.121286906301975,0,0,0,NA,0.585043489933014,-18.2501354217529
"17396",327749.6,4406122.5,1,0.134581789374352,0,0,0,NA,0.582769989967346,-17.797794342041
"17397",327752.6,4406122.5,1,0.143779084086418,0,0,0,NA,0.580882728099823,-18.915641784668
"17398",327755.6,4406122.5,1,0.152698963880539,0,0,0,NA,0.579367458820343,-19.5318851470947
"17399",327758.6,4406122.5,1,0.160937920212746,0,0,0,NA,0.577551484107971,-19.4999351501465
"17400",327761.6,4406122.5,1,0.167583361268044,0,0,0,NA,0.575356960296631,-19.8136157989502
"17401",327764.6,4406122.5,1,0.172892108559608,0,0,0,NA,0.572648048400879,-20.091329574585
"17402",327767.6,4406122.5,1,0.177756041288376,0,0,0,NA,0.567441761493683,-20.7655639648438
"17403",327770.6,4406122.5,1,0.188001647591591,0,0,0,NA,0.55714476108551,-20.8480377197266
"17404",327773.6,4406122.5,1,0.198909908533096,0,0,0,NA,0.542360961437225,-20.7689056396484
"17405",327776.6,4406122.5,1,0.203710719943047,0,0,0,NA,0.542966485023499,-20.4641704559326
"17406",327779.6,4406122.5,1,0.196118995547295,0,0,0,NA,0.54349559545517,-19.8899192810059
"17407",327782.6,4406122.5,1,0.196067228913307,0,0,0,NA,0.543949365615845,-19.0642414093018
"17408",327785.6,4406122.5,1,0.197869420051575,0.290410995483398,0,0,NA,0.54432874917984,-18.8838596343994
"17409",327788.6,4406122.5,1,0.197232708334923,0.265860915184021,0,0,NA,0.544634699821472,-19.1921615600586
"17410",327791.6,4406122.5,1,0.196670517325401,0,0,0,NA,0.544867873191833,-19.7912712097168
"17411",327794.6,4406122.5,1,0.194396033883095,0,0,0,NA,0.545029103755951,-19.9755821228027
"17412",327797.6,4406122.5,1,0.193903848528862,0,0,0,NA,0.545118868350983,-20.0676822662354
"17413",327800.6,4406122.5,1,0.189227685332298,0,0,0,NA,0.545137643814087,-20.0955009460449
"17414",327803.6,4406122.5,1,0.186010479927063,0,0,0,NA,0.545085966587067,-20.0493869781494
"17415",327806.6,4406122.5,1,0.181170433759689,0,0,0,NA,0.544964194297791,-20.0335483551025
"17416",327809.6,4406122.5,1,0.177020519971848,0,0,0,NA,0.544772446155548,-20.2421951293945
"17417",327812.6,4406122.5,1,0.170109525322914,0.30836945772171,0,0,NA,0.544511079788208,-20.150390625
"17418",327815.6,4406122.5,1,0.157175928354263,0.283981680870056,0,0,NA,0.54418021440506,-20.1274871826172
"17419",327818.6,4406122.5,1,0.14997161924839,0,0,0,NA,0.543779850006104,-20.0358276367188
"17420",327821.6,4406122.5,1,0.146784782409668,0.280974686145782,0,0,NA,0.543310105800629,-19.1249294281006
"17421",327824.6,4406122.5,1,0.139912307262421,0,0,0,NA,0.545616567134857,-19.0817604064941
"17422",327827.6,4406122.5,1,0.130888432264328,0,0,0,NA,0.550720751285553,-18.9691123962402
"17423",327830.6,4406122.5,1,0.126639381051064,0,0,0,NA,0.561264991760254,-19.2002811431885
"17424",327833.6,4406122.5,1,0.114767029881477,0,0,0,NA,0.570794939994812,-19.1472187042236
"17425",327836.6,4406122.5,1,0.102775752544403,0,0,0,NA,0.57920503616333,-19.8493881225586
"17426",327839.6,4406122.5,1,0.0921148210763931,0,0,0,NA,0.586900055408478,-19.6362743377686
"17427",327842.6,4406122.5,1,0.0803284496068954,0,0,0,NA,0.594008326530457,-19.2297840118408
"17428",327845.6,4406122.5,1,0.0738622769713402,0,0,0,NA,0.600630104541779,-18.2195434570312
"17429",327848.6,4406122.5,1,0.0708993673324585,0,0,0,NA,0.604874312877655,-16.6843566894531
"17430",327851.6,4406122.5,1,0.0652548149228096,0,0,0,NA,0.606659650802612,-17.9013671875
"17431",327854.6,4406122.5,1,0.0642368122935295,0,0,0,NA,0.608325004577637,-19.1960983276367
"17432",327857.6,4406122.5,1,0.0608424246311188,0,0,0,NA,0.609872043132782,-19.7597198486328
"17433",327860.6,4406122.5,1,0.0563053041696548,0,0,0,NA,0.611302077770233,-20.0939044952393
"17434",327863.6,4406122.5,1,0.0496204122900963,0,0,0,NA,0.612616062164307,-20.0329341888428
"17435",327866.6,4406122.5,1,0.0544979013502598,0,0,0,NA,0.616407871246338,-20.3108921051025
"17436",327869.6,4406122.5,1,0.0609982684254646,0,0,0,NA,0.620610952377319,-20.8892555236816
"17437",327872.6,4406122.5,1,0.0664606094360352,0,0,0,NA,0.623521029949188,-21.4647808074951
"17438",327875.6,4406122.5,1,0.0754337757825851,0,0,0,NA,0.625760197639465,-21.9338188171387
"17439",327878.6,4406122.5,1,0.0835287719964981,0,0,0,NA,0.626995623111725,-22.0326557159424
"17440",327881.6,4406122.5,1,0.0991736873984337,0,0,0,NA,0.627870380878448,-22.684326171875
"17441",327884.6,4406122.5,1,0.105669520795345,0,0,0,NA,0.628443896770477,-22.7379722595215
"17442",327887.6,4406122.5,1,0.111813269555569,0,0,0,NA,0.628730773925781,-22.5886058807373
"17443",327890.6,4406122.5,1,0.124833561480045,0.296133369207382,0,0,NA,0.628772974014282,-21.5691413879395
"17444",327893.6,4406122.5,1,0.12972292304039,0.296133369207382,0,0,NA,0.628593742847443,-20.7886772155762
"17445",327896.6,4406122.5,1,0.132626593112946,0.278960138559341,0,0,NA,0.628204703330994,-20.1559066772461
"17446",327899.6,4406122.5,1,0.132554724812508,0,0,0,NA,0.627613604068756,-19.9295330047607
"17447",327902.6,4406122.5,1,0.134106561541557,0,0,0.0685016438364983,NA,0.626737534999847,-18.9833641052246
"17448",327905.6,4406122.5,1,0.134106561541557,0.32235112786293,0,0,NA,0.625598967075348,-18.4652481079102
"17449",327908.6,4406122.5,1,0.135513886809349,0,0,0,NA,0.624256074428558,-18.0138607025146
"17450",327911.6,4406122.5,1,0.135513886809349,0,0,0,NA,0.622707605361938,-17.8213119506836
"17451",327914.6,4406122.5,1,0.135513886809349,0.339002043008804,0,0,NA,0.620950758457184,-17.5335464477539
"17452",327917.6,4406122.5,1,0.135513886809349,0.339002043008804,0,0,NA,0.618981122970581,-17.3145389556885
"17453",327920.6,4406122.5,0,0.134111657738686,0.281960815191269,0,0,NA,0.616792857646942,-17.152853012085
"17454",327923.6,4406122.5,0,0.134111657738686,0,0,0,NA,0.614378273487091,-17.0448894500732
"17455",327926.6,4406122.5,0,0.134111657738686,0.270998924970627,0,0,NA,0.611727893352509,-16.3304252624512
"17456",327929.6,4406122.5,0,0.130733206868172,0.260301262140274,0,0,NA,0.608830034732819,-15.2610807418823
"17457",327932.6,4406122.5,0,0.120342627167702,0,0,0,NA,0.605670273303986,-15.4044055938721
"17458",327935.6,4406122.5,0,0.110610395669937,0,0,0,NA,0.602231323719025,-14.8483419418335
"17459",327938.6,4406122.5,0,0.103767968714237,0,0,0,NA,0.598522305488586,-14.7967901229858
"17460",327941.6,4406122.5,0,0.0986394509673119,0,0,0,NA,0.594633102416992,-15.3635377883911
"17461",327944.6,4406122.5,0,0.0879248306155205,0,0,0,NA,0.590420603752136,-15.6492233276367
"17462",327947.6,4406122.5,0,0.0735378339886665,0,0,0,NA,0.585853457450867,-15.9178428649902
"17463",327950.6,4406122.5,0,0.0595466531813145,0,0,0,NA,0.581207752227783,-15.9903545379639
"17464",327953.6,4406122.5,0,0.0504058077931404,0,0,0,NA,0.576296865940094,-15.9510555267334
"17465",327956.6,4406122.5,0,0.0401092581450939,0,0,0,NA,0.573995292186737,-16.0912952423096
"17466",327959.6,4406122.5,0,0.0301003102213144,0,0,0,NA,0.573398947715759,-15.7887840270996
"17467",327962.6,4406122.5,0,0.0252173002809286,0,0,0,NA,0.570548832416534,-15.0760364532471
"17468",327965.6,4406122.5,0,0.0179992541670799,0,0,0,NA,0.566132128238678,-14.4278078079224
"17469",327968.6,4406122.5,0,0.00872767996042967,0,0,0,NA,0.560106813907623,-14.0984783172607
"17470",327971.6,4406122.5,0,0.00287799257785082,0,0,0,NA,0.551660239696503,-13.9061841964722
"17471",327974.6,4406122.5,0,0.00287799257785082,0,0,0,NA,0.537653088569641,-14.189980506897
"17472",327977.6,4406122.5,0,0,0,0,0,NA,0.524499833583832,-15.5687875747681
"17473",327980.6,4406122.5,0,0,0,0,0,NA,0.524352312088013,-14.9318323135376
"17474",327983.6,4406122.5,0,0,0,0,0,NA,0.52366715669632,-14.3263883590698
"17475",327986.6,4406122.5,0,0,0,0,0,NA,0.522331535816193,-14.1884431838989
"17476",327989.6,4406122.5,0,0,0,0,0,NA,0.520092785358429,-14.2177124023438
"17477",327992.6,4406122.5,0,0,0,0,0,NA,0.511334419250488,-14.2358636856079
"17478",327995.6,4406122.5,0,0,0,0,0,NA,0.491391867399216,-14.5863046646118
"17479",327998.6,4406122.5,0,0,0,0,0,NA,0.493327766656876,-14.7553396224976
"17480",328001.6,4406122.5,0,0,0,0,0,NA,0.49495142698288,-14.6621150970459
"17481",328004.6,4406122.5,0,0,0,0,0,NA,0.496327012777328,-15.1937675476074
